"OrderID","OrderDate","CustomerID","ProductID","Quantity","EmployeeID","Price"
"23981","2021-10-08 17:44:13","10902","77","6","41","35946"
"23982","2020-11-06 18:45:48","11754","86","7","41","12985"
"23983","2020-09-04 04:23:10","6660","20","15","69","118545"
"23984","2022-10-12 01:08:43","2103","54","18","9","606618"
"23985","2020-12-16 16:48:12","12563","28","4","74","110200"
"23986","2021-12-24 09:48:55","3158","9","19","44","156180"
"23987","2020-10-02 08:52:55","11335","99","18","41","181314"
"23988","2022-08-19 03:58:02","15837","85","13","53","37648"
"23989","2021-01-03 10:50:00","5679","83","19","12","313937"
"23990","2022-11-05 16:57:47","3068","76","20","38","771440"
"23991","2023-01-18 11:53:00","16729","70","10","23","10580"
"23992","2020-07-27 18:22:46","3532","46","17","9","614839"
"23993","2022-10-21 12:36:35","3290","61","19","8","391438"
"23994","2020-02-11 13:24:23","18931","46","10","98","361670"
"23995","2022-11-07 18:21:48","11055","41","6","63","47154"
"23996","2021-01-07 23:07:28","7163","95","19","33","580203"
"23997","2020-04-24 09:30:42","1324","20","11","47","86933"
"23998","2022-06-01 21:02:23","7092","12","13","15","433979"
"23999","2022-05-10 11:36:43","9693","6","14","30","486640"
"24000","2021-08-05 23:06:34","5931","6","8","59","278080"
"24001","2021-09-28 20:11:38","10644","55","11","62","211959"
"24002","2022-06-28 08:25:31","19213","10","10","97","296270"
"24003","2022-08-26 15:05:11","201","9","16","18","131520"
"24004","2022-08-31 17:48:46","4128","50","19","88","326952"
"24005","2021-02-09 15:26:23","15831","99","4","4","40292"
"24006","2021-04-22 14:33:36","1064","63","17","96","254405"
"24007","2023-04-09 15:11:34","9564","83","3","63","49569"
"24008","2020-06-11 06:34:38","15243","78","16","77","412352"
"24009","2023-02-25 23:31:02","10085","30","4","67","45496"
"24010","2020-08-11 19:36:22","14018","72","2","72","32952"
"24011","2020-10-01 00:43:47","8936","69","16","24","110144"
"24012","2020-10-25 06:30:57","7730","22","16","36","148080"
"24013","2021-03-10 04:27:37","4324","10","2","81","59254"
"24014","2021-07-30 12:19:15","15297","71","4","17","71996"
"24015","2020-05-18 06:00:51","10834","14","20","67","246120"
"24016","2022-02-10 08:24:18","11173","60","10","44","379940"
"24017","2022-12-10 04:52:27","12102","27","14","32","261240"
"24018","2022-12-01 08:51:47","17299","99","9","23","90657"
"24019","2022-06-29 01:09:05","1298","38","5","15","27245"
"24020","2020-02-26 04:10:46","5714","80","15","33","578250"
"24021","2020-01-12 04:26:15","4755","19","5","8","108630"
"24022","2022-12-19 18:42:25","9293","41","13","59","102167"
"24023","2022-04-20 04:40:07","11203","66","2","22","51790"
"24024","2020-01-07 20:55:52","827","98","19","72","301891"
"24025","2022-11-06 14:56:12","14990","8","8","71","90832"
"24026","2023-02-24 09:23:06","25","76","12","34","462864"
"24027","2021-04-03 13:24:30","13922","76","14","70","540008"
"24028","2021-01-09 18:26:31","7086","99","15","5","151095"
"24029","2022-06-06 16:14:29","8046","64","16","33","473376"
"24030","2020-01-24 20:14:05","6618","95","8","77","244296"
"24031","2022-02-15 12:48:14","9737","86","16","58","29680"
"24032","2020-08-30 21:56:30","11177","76","13","77","501436"
"24033","2020-12-10 22:42:00","12739","63","14","18","209510"
"24034","2023-01-23 21:26:35","8536","3","12","30","370260"
"24035","2021-08-18 10:17:45","15895","77","2","57","11982"
"24036","2021-11-28 05:06:48","8698","92","5","84","86505"
"24037","2020-09-01 22:35:44","7469","15","3","5","16254"
"24038","2021-05-25 02:05:02","4800","10","1","6","29627"
"24039","2021-06-09 11:11:09","3373","43","4","60","71980"
"24040","2020-09-21 06:23:18","13700","17","20","73","269840"
"24041","2020-06-07 20:46:40","8811","19","14","40","304164"
"24042","2022-12-13 06:20:55","17198","98","1","11","15889"
"24043","2020-07-03 10:57:02","1451","74","3","53","116412"
"24044","2022-04-03 17:38:23","15378","26","11","98","203830"
"24045","2020-03-05 02:40:26","17717","8","20","9","227080"
"24046","2020-02-16 19:20:56","17065","47","17","92","307666"
"24047","2021-10-13 06:09:39","18582","91","13","8","40287"
"24048","2020-02-16 06:29:33","2735","97","20","25","199800"
"24049","2022-07-03 11:14:58","2382","10","12","70","355524"
"24050","2020-10-31 20:59:11","2934","51","13","41","163878"
"24051","2020-02-20 13:01:02","4527","34","20","20","103820"
"24052","2021-09-23 11:35:06","17636","16","9","9","67779"
"24053","2021-05-26 04:24:25","17402","13","6","77","81804"
"24054","2023-01-25 07:09:56","16673","45","5","94","176980"
"24055","2022-07-07 02:16:18","14673","54","4","58","134804"
"24056","2022-09-23 00:00:31","9571","87","13","52","399828"
"24057","2022-12-11 17:27:39","781","50","12","28","206496"
"24058","2022-08-14 12:12:55","9565","96","2","91","43124"
"24059","2021-06-18 23:46:25","2058","46","9","89","325503"
"24060","2020-07-25 08:01:45","4423","58","7","36","147693"
"24061","2021-12-02 10:10:37","1829","7","8","43","126848"
"24062","2021-07-03 02:11:58","16648","83","8","20","132184"
"24063","2020-12-28 07:59:49","18479","3","6","71","185130"
"24064","2020-10-12 07:50:41","7480","28","15","71","413250"
"24065","2022-10-01 20:52:22","15914","29","6","75","236064"
"24066","2021-06-14 21:52:22","15148","40","6","64","58812"
"24067","2021-09-27 17:03:19","10260","41","19","76","149321"
"24068","2022-08-20 15:35:26","15313","38","1","66","5449"
"24069","2021-09-17 20:38:38","11162","59","1","89","2919"
"24070","2023-01-15 19:42:58","3728","4","5","21","103430"
"24071","2021-07-23 10:33:02","9876","35","11","8","434192"
"24072","2020-02-18 11:47:23","12769","12","13","41","433979"
"24073","2022-06-24 15:05:02","5882","83","20","34","330460"
"24074","2021-11-06 20:09:48","4645","51","2","60","25212"
"24075","2022-03-01 06:56:33","8904","51","9","86","113454"
"24076","2022-01-04 00:51:51","6546","99","8","71","80584"
"24077","2022-02-11 13:30:35","13631","35","5","55","197360"
"24078","2020-12-19 21:39:32","9933","98","12","50","190668"
"24079","2023-02-28 17:47:52","10189","90","1","10","19266"
"24080","2022-06-06 08:03:46","11839","6","6","90","208560"
"24081","2020-10-03 02:55:33","11757","78","14","90","360808"
"24082","2020-03-17 23:50:09","3099","89","13","16","295854"
"24083","2022-10-19 16:23:53","16573","95","14","50","427518"
"24084","2022-04-13 07:34:36","16709","98","4","73","63556"
"24085","2021-10-24 19:43:53","15464","48","5","34","131300"
"24086","2021-02-15 04:56:49","14662","56","18","50","314730"
"24087","2023-04-11 17:51:02","14292","11","8","99","104400"
"24088","2021-01-14 01:38:14","12846","4","17","99","351662"
"24089","2022-05-10 06:15:12","3868","88","10","85","68850"
"24090","2021-09-28 02:30:20","4519","11","14","67","182700"
"24091","2021-11-28 06:22:19","10578","50","8","51","137664"
"24092","2021-01-13 03:41:08","16220","45","3","9","106188"
"24093","2020-02-22 13:24:18","7763","33","14","64","505750"
"24094","2022-08-27 21:03:26","10447","83","19","38","313937"
"24095","2020-07-12 15:28:38","12395","97","16","89","159840"
"24096","2021-02-09 22:26:00","11152","13","19","68","259046"
"24097","2022-01-05 09:43:08","14816","34","17","64","88247"
"24098","2020-04-23 16:35:59","13427","86","20","35","37100"
"24099","2022-10-09 03:42:01","15143","52","12","22","114540"
"24100","2021-08-23 02:37:27","918","99","3","58","30219"
"24101","2020-10-04 02:52:36","16034","6","2","24","69520"
"24102","2022-09-19 02:09:27","16892","86","17","91","31535"
"24103","2022-08-21 20:50:05","17885","39","16","11","434848"
"24104","2021-08-22 10:01:53","6656","60","19","75","721886"
"24105","2022-12-22 09:49:26","11044","15","20","57","108360"
"24106","2020-08-02 18:34:24","1948","30","15","71","170610"
"24107","2020-03-11 14:47:57","16331","20","1","41","7903"
"24108","2021-03-31 08:22:34","8926","98","7","5","111223"
"24109","2021-07-14 23:55:24","17478","27","14","51","261240"
"24110","2021-04-16 01:25:52","16293","6","5","50","173800"
"24111","2020-02-05 12:37:47","13050","59","8","6","23352"
"24112","2021-07-15 08:15:48","16215","88","3","70","20655"
"24113","2022-06-07 02:26:45","8683","8","15","14","170310"
"24114","2022-01-26 05:11:34","16443","83","20","43","330460"
"24115","2021-02-24 08:11:32","15634","94","20","90","13820"
"24116","2021-01-23 20:43:44","9776","99","8","1","80584"
"24117","2021-03-30 13:05:23","4399","96","19","28","409678"
"24118","2020-03-30 15:44:05","6762","9","1","43","8220"
"24119","2021-04-19 13:03:01","11277","58","12","58","253188"
"24120","2021-03-12 15:03:04","10801","20","16","23","126448"
"24121","2021-09-01 18:41:53","5487","23","12","53","403272"
"24122","2020-09-10 04:56:52","1846","82","18","54","619218"
"24123","2020-11-10 01:40:03","17660","67","1","81","7408"
"24124","2021-01-08 03:02:11","14069","36","6","39","156480"
"24125","2022-07-23 17:13:02","2252","20","17","40","134351"
"24126","2020-03-14 23:24:53","15898","29","16","16","629504"
"24127","2022-05-15 04:15:50","13356","38","20","68","108980"
"24128","2021-08-19 09:04:50","18482","30","10","45","113740"
"24129","2022-12-26 23:25:10","9101","25","11","5","22957"
"24130","2021-07-07 01:17:12","319","49","15","14","444030"
"24131","2022-01-03 08:57:44","5800","2","6","21","61860"
"24132","2023-04-11 03:55:05","15951","50","4","71","68832"
"24133","2020-05-07 08:45:02","16227","62","3","21","21339"
"24134","2023-03-13 00:58:20","14372","74","5","23","194020"
"24135","2022-03-19 15:16:05","12512","80","18","27","693900"
"24136","2022-01-08 08:02:08","4334","48","12","61","315120"
"24137","2022-07-28 20:54:25","1225","16","16","94","120496"
"24138","2021-01-14 02:26:25","10903","9","3","92","24660"
"24139","2021-02-01 12:45:26","13457","18","3","61","52764"
"24140","2020-10-30 06:14:18","576","75","9","70","56259"
"24141","2022-06-11 22:47:12","8401","96","14","51","301868"
"24142","2023-02-08 10:40:12","3447","13","17","10","231778"
"24143","2020-12-12 16:06:10","18582","75","15","14","93765"
"24144","2022-10-01 03:44:02","8782","36","14","60","365120"
"24145","2020-03-14 17:41:03","3856","83","13","58","214799"
"24146","2022-04-29 13:58:16","7151","49","8","39","236816"
"24147","2021-05-16 23:35:06","7655","42","7","65","15638"
"24148","2021-04-20 09:59:37","1103","96","19","6","409678"
"24149","2021-12-30 11:02:08","5277","97","1","53","9990"
"24150","2020-05-06 14:43:46","10763","86","8","30","14840"
"24151","2020-04-04 04:59:40","3151","43","13","87","233935"
"24152","2021-12-28 11:13:40","5167","67","10","56","74080"
"24153","2020-12-17 16:41:21","5114","2","3","18","30930"
"24154","2020-01-08 17:47:04","5966","15","14","4","75852"
"24155","2021-07-07 21:26:52","18889","74","17","31","659668"
"24156","2021-09-17 17:54:13","363","80","9","64","346950"
"24157","2022-10-04 20:58:31","7585","81","11","94","128744"
"24158","2021-01-28 14:47:45","19580","83","16","57","264368"
"24159","2023-03-24 16:43:15","2829","73","3","55","28230"
"24160","2021-12-01 05:06:49","4889","1","10","52","388340"
"24161","2021-08-26 19:48:49","6058","76","18","91","694296"
"24162","2021-02-22 11:28:12","13081","4","8","25","165488"
"24163","2021-08-22 15:37:56","14827","6","3","66","104280"
"24164","2020-01-26 15:11:31","3650","41","4","93","31436"
"24165","2021-09-13 19:13:49","8140","65","13","91","278343"
"24166","2021-05-21 16:58:57","5130","64","8","89","236688"
"24167","2023-01-10 21:29:55","9888","11","2","25","26100"
"24168","2020-05-11 13:48:31","10167","9","20","49","164400"
"24169","2020-03-24 03:10:49","1413","21","12","8","222864"
"24170","2020-10-06 15:33:49","2199","21","7","30","130004"
"24171","2021-05-10 08:25:11","12072","50","18","84","309744"
"24172","2022-12-16 05:58:32","6553","11","4","52","52200"
"24173","2023-01-11 16:29:32","7550","98","13","98","206557"
"24174","2022-06-25 07:55:29","16283","25","4","79","8348"
"24175","2022-06-09 23:11:27","7932","10","10","22","296270"
"24176","2021-04-13 00:22:27","13445","38","13","72","70837"
"24177","2021-09-09 16:47:31","11319","29","5","99","196720"
"24178","2021-12-12 07:11:40","10277","97","5","48","49950"
"24179","2021-05-12 17:23:05","9325","50","5","19","86040"
"24180","2021-04-22 13:21:54","1808","95","6","83","183222"
"24181","2023-01-19 00:44:00","578","51","19","30","239514"
"24182","2021-11-29 09:49:41","12117","3","17","82","524535"
"24183","2020-03-02 10:23:31","12891","8","4","46","45416"
"24184","2022-11-08 20:09:06","6147","95","6","93","183222"
"24185","2020-12-14 05:25:14","12358","68","12","21","176772"
"24186","2021-05-31 08:44:41","17837","62","8","35","56904"
"24187","2021-08-28 00:23:20","8783","3","2","78","61710"
"24188","2021-07-31 03:46:04","6852","53","7","79","8141"
"24189","2020-05-24 02:58:18","15620","30","17","83","193358"
"24190","2021-03-11 13:04:22","12677","73","1","54","9410"
"24191","2022-08-29 10:31:42","17711","32","4","84","24204"
"24192","2022-06-01 03:51:52","15821","31","17","92","380052"
"24193","2022-07-28 04:40:51","12438","22","15","51","138825"
"24194","2020-12-28 16:19:47","4800","50","18","7","309744"
"24195","2020-01-28 06:20:42","1456","74","9","36","349236"
"24196","2021-02-06 14:52:17","8535","25","12","75","25044"
"24197","2021-10-22 07:29:16","12128","15","7","14","37926"
"24198","2020-12-11 22:57:35","5686","15","12","63","65016"
"24199","2020-10-20 01:39:54","19746","70","16","30","16928"
"24200","2020-06-11 16:37:03","125","49","10","98","296020"
"24201","2021-07-23 06:41:16","10854","88","16","81","110160"
"24202","2020-10-05 00:54:46","748","43","10","57","179950"
"24203","2020-03-11 03:01:08","14470","83","6","90","99138"
"24204","2023-01-04 17:09:21","7949","8","1","92","11354"
"24205","2022-09-01 10:55:30","8677","63","13","5","194545"
"24206","2022-10-10 23:27:47","1277","25","1","52","2087"
"24207","2021-01-31 06:56:38","19566","84","4","71","78312"
"24208","2021-07-31 16:43:18","4796","37","14","2","168168"
"24209","2022-03-15 23:30:50","2619","6","14","94","486640"
"24210","2021-09-30 14:26:38","14811","16","18","87","135558"
"24211","2021-07-11 12:39:43","12666","40","9","69","88218"
"24212","2022-07-30 10:14:26","5206","94","8","15","5528"
"24213","2020-06-21 17:11:13","7443","70","7","9","7406"
"24214","2023-01-12 23:37:12","17945","46","17","56","614839"
"24215","2022-12-22 11:59:23","5065","75","16","15","100016"
"24216","2022-05-02 13:19:40","17022","29","20","3","786880"
"24217","2021-03-09 07:40:42","1048","58","16","54","337584"
"24218","2020-08-29 06:34:34","18875","88","10","40","68850"
"24219","2022-09-14 03:18:00","14058","80","8","55","308400"
"24220","2022-01-27 15:05:11","18807","92","3","75","51903"
"24221","2020-07-10 06:25:01","13495","41","15","17","117885"
"24222","2020-05-07 17:18:59","899","97","16","31","159840"
"24223","2020-06-26 22:29:54","19990","53","13","70","15119"
"24224","2020-02-28 19:39:52","18289","44","6","29","144492"
"24225","2020-12-26 11:15:56","5084","71","13","25","233987"
"24226","2022-03-28 09:25:11","3452","56","8","38","139880"
"24227","2023-01-01 06:46:01","3041","24","17","81","282302"
"24228","2022-02-19 08:20:09","1773","76","8","94","308576"
"24229","2022-01-11 06:25:39","8728","92","15","5","259515"
"24230","2021-08-29 09:48:05","823","58","20","68","421980"
"24231","2020-02-22 05:10:05","17655","8","17","75","193018"
"24232","2020-07-16 09:56:12","4560","48","12","15","315120"
"24233","2020-05-03 10:54:57","10160","92","6","45","103806"
"24234","2021-06-11 20:12:09","9983","23","2","9","67212"
"24235","2022-04-21 03:28:28","19127","1","17","31","660178"
"24236","2021-04-13 16:27:34","17942","94","10","32","6910"
"24237","2020-08-04 14:53:55","3624","73","16","67","150560"
"24238","2022-11-16 12:39:38","11906","28","19","93","523450"
"24239","2021-05-03 11:22:15","3488","40","17","90","166634"
"24240","2022-05-01 05:08:16","6448","44","2","46","48164"
"24241","2022-04-26 03:19:38","7107","69","16","20","110144"
"24242","2020-10-26 05:26:24","6233","44","3","3","72246"
"24243","2020-05-30 02:57:14","175","66","6","20","155370"
"24244","2022-01-31 20:04:29","1539","72","7","67","115332"
"24245","2023-04-11 14:59:58","6283","71","8","77","143992"
"24246","2022-09-09 19:15:05","5963","53","13","26","15119"
"24247","2020-06-08 05:26:11","3100","90","19","96","366054"
"24248","2021-11-15 10:11:15","8152","45","8","90","283168"
"24249","2022-07-17 19:02:33","2067","73","18","43","169380"
"24250","2020-08-12 17:33:10","15866","68","13","40","191503"
"24251","2023-03-06 23:36:03","15803","29","1","33","39344"
"24252","2022-09-08 10:26:45","5750","30","1","12","11374"
"24253","2022-09-17 08:16:42","7972","72","3","85","49428"
"24254","2022-05-10 06:22:38","1798","23","12","97","403272"
"24255","2021-10-14 04:55:41","557","12","2","3","66766"
"24256","2022-12-29 03:29:48","3052","68","12","91","176772"
"24257","2023-02-20 21:46:18","16433","71","16","81","287984"
"24258","2021-03-27 04:47:49","5605","73","13","86","122330"
"24259","2020-05-18 01:45:52","19121","78","12","37","309264"
"24260","2020-07-18 08:29:59","16136","26","20","74","370600"
"24261","2021-05-20 03:16:22","17296","87","13","15","399828"
"24262","2022-05-17 08:48:16","18320","12","17","2","567511"
"24263","2021-03-09 04:38:32","2710","38","2","89","10898"
"24264","2022-03-28 22:31:40","5684","56","4","72","69940"
"24265","2021-07-30 08:04:22","13144","59","16","86","46704"
"24266","2020-10-21 05:40:00","8870","56","1","40","17485"
"24267","2021-06-28 14:11:34","1746","85","11","24","31856"
"24268","2020-07-22 09:18:44","5304","52","14","25","133630"
"24269","2020-04-15 14:18:35","2841","96","5","25","107810"
"24270","2022-02-09 20:38:13","6561","15","2","95","10836"
"24271","2020-05-24 16:44:12","3081","23","2","53","67212"
"24272","2022-01-05 16:20:37","1328","44","10","26","240820"
"24273","2021-06-21 05:10:19","6068","58","3","7","63297"
"24274","2021-12-18 08:15:23","10078","53","3","23","3489"
"24275","2022-10-03 23:13:01","3132","28","12","69","330600"
"24276","2020-08-19 21:03:08","2824","89","3","32","68274"
"24277","2022-07-02 04:54:39","8058","26","17","31","315010"
"24278","2020-08-15 05:34:35","17092","6","9","21","312840"
"24279","2021-06-06 03:11:29","6354","67","3","35","22224"
"24280","2020-04-14 10:20:46","7358","40","16","19","156832"
"24281","2020-03-15 01:20:06","4049","53","9","82","10467"
"24282","2022-11-27 02:45:33","11826","92","17","21","294117"
"24283","2021-11-27 01:59:27","8212","61","6","56","123612"
"24284","2020-12-02 17:35:20","16780","9","13","82","106860"
"24285","2020-02-04 04:55:14","3559","68","1","49","14731"
"24286","2021-12-11 12:31:42","14606","74","8","33","310432"
"24287","2022-08-03 11:33:10","14472","8","10","44","113540"
"24288","2020-06-03 06:56:54","18893","88","1","24","6885"
"24289","2021-12-31 04:33:50","6478","12","5","25","166915"
"24290","2021-10-26 22:04:03","16073","3","5","81","154275"
"24291","2022-08-15 04:53:38","17813","97","6","14","59940"
"24292","2022-04-03 00:58:54","13848","82","15","29","516015"
"24293","2021-09-13 07:39:27","14080","75","13","74","81263"
"24294","2020-01-27 16:21:58","10377","50","9","12","154872"
"24295","2023-04-02 17:14:03","3012","38","14","9","76286"
"24296","2021-08-28 20:34:06","17602","65","9","79","192699"
"24297","2020-12-15 03:50:22","19005","7","8","26","126848"
"24298","2021-12-13 05:30:51","5892","48","2","97","52520"
"24299","2021-09-17 20:47:17","16298","83","11","87","181753"
"24300","2020-03-22 17:48:58","17048","55","17","60","327573"
"24301","2020-11-20 14:32:15","7480","34","17","3","88247"
"24302","2021-02-12 05:39:08","19122","36","5","78","130400"
"24303","2021-12-27 17:22:05","16615","95","6","52","183222"
"24304","2021-05-22 09:57:21","6708","55","15","67","289035"
"24305","2020-04-24 18:02:41","10544","27","20","40","373200"
"24306","2020-01-02 08:22:27","7639","50","12","19","206496"
"24307","2022-10-01 14:15:59","12432","69","6","40","41304"
"24308","2020-05-07 02:12:51","8137","6","4","9","139040"
"24309","2020-10-10 17:57:03","15219","10","18","10","533286"
"24310","2020-07-22 04:47:16","9098","47","15","57","271470"
"24311","2021-10-25 20:32:02","7567","94","6","34","4146"
"24312","2020-09-30 21:10:46","9790","63","18","33","269370"
"24313","2021-02-19 21:25:58","13495","69","9","92","61956"
"24314","2020-03-18 03:31:34","10707","49","11","91","325622"
"24315","2022-09-24 16:54:12","9887","81","12","87","140448"
"24316","2021-03-26 17:25:54","3680","41","9","35","70731"
"24317","2023-04-07 09:37:24","358","40","1","31","9802"
"24318","2023-02-08 15:21:04","7663","62","2","9","14226"
"24319","2021-02-13 12:23:53","14906","82","7","10","240807"
"24320","2020-11-16 20:07:06","6584","94","1","99","691"
"24321","2020-10-24 16:20:48","13096","2","19","16","195890"
"24322","2022-07-21 20:07:20","14538","23","3","96","100818"
"24323","2021-11-26 14:50:24","17382","12","7","81","233681"
"24324","2021-04-29 20:12:39","2131","73","17","97","159970"
"24325","2023-03-21 10:25:16","3747","74","18","94","698472"
"24326","2022-12-04 10:21:29","4459","29","11","14","432784"
"24327","2021-11-26 13:06:10","7031","2","14","72","144340"
"24328","2021-05-13 21:39:31","1622","35","2","45","78944"
"24329","2022-09-23 16:58:28","16229","51","11","69","138666"
"24330","2022-05-30 15:59:32","13647","82","17","48","584817"
"24331","2023-03-28 17:31:52","18963","33","9","93","325125"
"24332","2020-05-27 04:36:01","7435","9","11","4","90420"
"24333","2021-10-13 17:32:16","6301","97","10","85","99900"
"24334","2020-09-05 21:14:57","19434","21","19","95","352868"
"24335","2020-09-10 12:36:55","16512","20","15","84","118545"
"24336","2022-09-11 22:37:56","2204","13","16","66","218144"
"24337","2021-06-18 17:56:56","9431","80","16","52","616800"
"24338","2022-04-16 13:01:26","18870","32","8","2","48408"
"24339","2022-08-03 18:47:15","17222","12","8","34","267064"
"24340","2020-01-27 18:26:59","12466","18","16","43","281408"
"24341","2021-10-31 03:26:20","2276","49","9","11","266418"
"24342","2021-03-31 20:23:24","9212","11","20","93","261000"
"24343","2020-10-21 06:19:54","4678","8","11","38","124894"
"24344","2021-09-04 07:18:28","8758","81","4","73","46816"
"24345","2020-03-01 23:55:41","3619","36","18","59","469440"
"24346","2022-09-23 14:27:58","12968","90","6","66","115596"
"24347","2021-08-29 08:27:11","7833","27","12","2","223920"
"24348","2022-01-04 10:18:03","11622","26","10","68","185300"
"24349","2022-03-22 14:33:50","2836","24","1","42","16606"
"24350","2021-11-06 11:26:23","8929","24","1","35","16606"
"24351","2021-12-15 12:41:26","17498","78","9","95","231948"
"24352","2022-01-22 02:12:33","4122","51","18","66","226908"
"24353","2021-02-19 23:55:45","1830","31","1","94","22356"
"24354","2022-09-22 12:41:50","19187","19","16","14","347616"
"24355","2020-07-16 12:51:21","2298","38","16","8","87184"
"24356","2021-10-13 14:24:25","5171","41","14","72","110026"
"24357","2021-06-08 04:36:22","13571","84","10","38","195780"
"24358","2022-07-12 02:45:19","13293","32","10","75","60510"
"24359","2021-07-01 20:37:55","8801","26","5","86","92650"
"24360","2021-10-11 11:53:17","16521","16","14","63","105434"
"24361","2022-02-01 23:21:11","8909","84","4","34","78312"
"24362","2022-04-14 06:18:47","5904","47","11","7","199078"
"24363","2020-09-10 13:25:04","149","86","14","47","25970"
"24364","2022-09-03 18:08:21","16291","87","3","52","92268"
"24365","2021-10-28 10:45:24","4837","55","17","37","327573"
"24366","2022-12-04 07:30:15","8737","75","9","78","56259"
"24367","2021-02-18 03:27:56","334","61","5","96","103010"
"24368","2022-07-22 16:01:38","11183","21","6","45","111432"
"24369","2020-07-29 21:47:20","9081","90","2","91","38532"
"24370","2021-11-29 14:41:01","18831","38","4","70","21796"
"24371","2021-04-25 16:15:59","13671","47","17","68","307666"
"24372","2020-07-14 11:25:53","14621","37","9","47","108108"
"24373","2021-09-09 02:10:35","12736","44","2","91","48164"
"24374","2021-11-29 23:22:41","15974","81","17","93","198968"
"24375","2021-06-03 16:15:45","4868","15","6","44","32508"
"24376","2022-02-17 21:05:59","14020","83","6","10","99138"
"24377","2022-11-06 11:56:02","2487","85","3","79","8688"
"24378","2022-06-17 10:49:44","4810","8","20","36","227080"
"24379","2021-07-07 13:16:52","10498","82","10","14","344010"
"24380","2021-03-22 14:57:26","10664","12","16","99","534128"
"24381","2020-01-18 01:36:57","16661","56","10","73","174850"
"24382","2021-07-28 17:10:58","11121","69","1","28","6884"
"24383","2021-09-21 09:08:48","3505","26","3","40","55590"
"24384","2020-05-24 21:55:42","12438","20","8","2","63224"
"24385","2021-12-03 05:47:01","13568","44","16","36","385312"
"24386","2020-10-25 07:34:27","15344","56","18","81","314730"
"24387","2022-03-16 21:50:56","12907","91","9","76","27891"
"24388","2021-05-17 04:07:22","13133","41","4","56","31436"
"24389","2022-02-15 04:00:29","16091","72","6","14","98856"
"24390","2021-12-07 10:55:48","14964","6","7","91","243320"
"24391","2023-03-29 00:13:04","5550","65","12","56","256932"
"24392","2020-04-07 20:14:21","14576","65","15","62","321165"
"24393","2020-06-16 23:22:45","12830","3","8","20","246840"
"24394","2021-02-20 18:10:34","10348","16","3","49","22593"
"24395","2022-08-16 16:15:14","8236","57","4","95","29064"
"24396","2022-09-27 11:04:34","18278","68","8","42","117848"
"24397","2021-05-20 11:38:42","8145","51","4","68","50424"
"24398","2021-01-19 02:26:01","14503","56","2","61","34970"
"24399","2021-03-16 00:35:02","1558","45","2","58","70792"
"24400","2022-09-02 21:50:36","3110","13","9","78","122706"
"24401","2020-12-03 01:35:24","11401","75","12","71","75012"
"24402","2022-12-11 18:10:58","8667","82","13","3","447213"
"24403","2022-07-23 11:59:48","10005","31","19","74","424764"
"24404","2023-01-21 21:58:32","6676","35","20","23","789440"
"24405","2023-02-15 13:18:59","2096","19","16","26","347616"
"24406","2022-02-21 18:38:22","5379","87","1","69","30756"
"24407","2020-08-15 11:01:32","11066","31","2","35","44712"
"24408","2023-02-19 00:56:41","5166","16","10","3","75310"
"24409","2021-10-18 10:53:49","1176","42","8","84","17872"
"24410","2022-06-27 13:29:34","18633","76","14","7","540008"
"24411","2022-12-04 16:09:13","17998","90","10","9","192660"
"24412","2022-07-26 12:52:14","15690","91","2","64","6198"
"24413","2021-08-27 03:04:03","14315","26","10","26","185300"
"24414","2021-12-08 22:45:11","10209","54","6","59","202206"
"24415","2020-10-17 08:06:45","14723","45","10","88","353960"
"24416","2021-01-30 09:15:52","8978","26","15","92","277950"
"24417","2021-09-29 22:24:54","15316","17","9","50","121428"
"24418","2021-08-26 17:34:56","11433","98","6","65","95334"
"24419","2020-12-11 10:12:12","5249","62","20","39","142260"
"24420","2020-11-24 04:43:25","3464","57","7","20","50862"
"24421","2020-04-16 15:05:48","9207","70","20","18","21160"
"24422","2022-04-03 19:47:43","11495","46","10","29","361670"
"24423","2022-08-26 19:33:22","4829","11","8","86","104400"
"24424","2022-01-30 22:46:36","11107","56","15","23","262275"
"24425","2021-06-08 08:17:17","18583","82","4","96","137604"
"24426","2021-03-07 04:39:19","12415","26","6","19","111180"
"24427","2021-07-06 08:48:06","4054","55","19","12","366111"
"24428","2021-12-18 21:36:54","948","86","19","29","35245"
"24429","2022-03-12 04:39:22","6026","38","10","5","54490"
"24430","2021-05-30 08:51:42","13810","26","16","70","296480"
"24431","2020-08-10 04:28:57","7758","84","4","78","78312"
"24432","2021-12-11 20:15:16","12080","55","8","64","154152"
"24433","2021-09-20 04:52:51","18597","11","14","17","182700"
"24434","2022-09-14 15:23:23","1658","15","17","76","92106"
"24435","2023-01-08 02:28:01","18858","60","18","13","683892"
"24436","2022-06-27 23:47:15","3296","97","10","16","99900"
"24437","2022-12-29 19:23:05","723","17","18","61","242856"
"24438","2021-04-01 12:07:42","4605","30","17","5","193358"
"24439","2021-06-26 15:11:46","18869","95","19","22","580203"
"24440","2023-01-24 08:19:59","7589","49","14","17","414428"
"24441","2020-04-16 18:10:49","6353","50","2","62","34416"
"24442","2020-04-27 08:26:28","9491","2","12","16","123720"
"24443","2020-05-07 19:02:17","2867","52","11","14","104995"
"24444","2023-01-01 23:55:34","9618","97","9","19","89910"
"24445","2022-11-20 19:47:52","19865","62","6","19","42678"
"24446","2022-11-11 09:40:40","11841","88","8","47","55080"
